name,normalized_name,description,type,source,source_id,language_hint,romanized,alias_of,confidence
Bertha,bertha,fictional character from the Pokémon franchise,fictional_character,wikidata_fictional_characters_en,Q3984759,en_romanized,true,,0.92
The End,the end,character in Metal Gear,fictional_character,wikidata_fictional_characters_en,Q3986784,en_romanized,true,,0.92
Theresa,theresa,fictional character from Fable,fictional_character,wikidata_fictional_characters_en,Q3990267,en_romanized,true,,0.92
Tommy Angelo,tommy angelo,video game character,fictional_character,wikidata_fictional_characters_en,Q3990570,en_romanized,true,,0.92
Hugh,hugh,fictional Pokemon character,fictional_character,wikidata_fictional_characters_en,Q3993053,en_romanized,true,,0.92
Trafalgar Law,trafalgar law,fictional character from One Piece,fictional_character,wikidata_fictional_characters_en,Q3997231,en_romanized,true,,0.92
Tsukune Aono,tsukune aono,protagonist of the 2004 manga series Rosario + Vampire,fictional_character,wikidata_fictional_characters_en,Q4000015,en_romanized,true,,0.92
Ursula,ursula,fictional character from the Pokémon franchise,fictional_character,wikidata_fictional_characters_en,Q4006530,en_romanized,true,,0.92
Greta,greta,fictional character from the Pokémon franchise,fictional_character,wikidata_fictional_characters_en,Q4007658,en_romanized,true,,0.92
Falkner,falkner,,fictional_character,wikidata_fictional_characters_en,Q4007854,en_romanized,true,,0.92
Vanilla H,vanilla h,fictional character from Galaxy Angel,fictional_character,wikidata_fictional_characters_en,Q4008584,en_romanized,true,,0.92
Roxie,roxie,fictional character from the Pokémon series,fictional_character,wikidata_fictional_characters_en,Q4009353,en_romanized,true,,0.92
Vincent Gognitti,vincent gognitti,fictional character from Max Payne,fictional_character,wikidata_fictional_characters_en,Q4013042,en_romanized,true,,0.92
Vito Scaletta,vito scaletta,"fictional character in the video games series: ""Mafia""",fictional_character,wikidata_fictional_characters_en,Q4015136,en_romanized,true,,0.92
Vladimir Lem,vladimir lem,,fictional_character,wikidata_fictional_characters_en,Q4015826,en_romanized,true,,0.92
Flint,flint,Pokémon character,fictional_character,wikidata_fictional_characters_en,Q4016614,en_romanized,true,,0.92
Chai Xianghua,chai xianghua,fictional character,fictional_character,wikidata_fictional_characters_en,Q4021809,en_romanized,true,,0.92
Yaya Panda,yaya panda,Crash Bandicoot character,fictional_character,wikidata_fictional_characters_en,Q4022610,en_romanized,true,,0.92
Yukari Sendo,yukari sendo,main character from the manga series Rosario + Vampire,fictional_character,wikidata_fictional_characters_en,Q4023196,en_romanized,true,,0.92
Fennel,fennel,video game character,fictional_character,wikidata_fictional_characters_en,Q4023797,en_romanized,true,,0.92
Zasalamel,zasalamel,fictional character from Soulcalibur,fictional_character,wikidata_fictional_characters_en,Q4023894,en_romanized,true,,0.92
Zurvan,zurvan,video game character,fictional_character,wikidata_fictional_characters_en,Q4024292,en_romanized,true,,0.92
Altaïr Ibn-La'Ahad,altaïr ibn-la'ahad,fictional character from Assassin's Creed video game series,fictional_character,wikidata_fictional_characters_en,Q4063579,en_romanized,true,,0.92
Saber,saber,fictional character from the Fate series,fictional_character,wikidata_fictional_characters_en,Q4918886,en_romanized,true,,0.92
Kirei Kotomine,kirei kotomine,Fate Series fictional character,fictional_character,wikidata_fictional_characters_en,Q4919813,en_romanized,true,,0.92
Shirō Emiya,shirō emiya,fictional character from the Fate series,fictional_character,wikidata_fictional_characters_en,Q4919835,en_romanized,true,,0.92
Rin Tohsaka,rin tohsaka,fictional character in the Fate series,fictional_character,wikidata_fictional_characters_en,Q4919883,en_romanized,true,,0.92
Sho Hayate,sho hayate,fictional character from Savage Reign and The King of Fighters,fictional_character,wikidata_fictional_characters_en,Q4920194,en_romanized,true,,0.92
Kuroko,kuroko,fictional character from Samurai Shodown,fictional_character,wikidata_fictional_characters_en,Q4922057,en_romanized,true,,0.92
Heavy D!,heavy d!,fictional character from The King of Fighters,fictional_character,wikidata_fictional_characters_en,Q4922973,en_romanized,true,,0.92
Galford,galford,fictional character from Samurai Shodown,fictional_character,wikidata_fictional_characters_en,Q4923104,en_romanized,true,,0.92
Allen Snider,allen snider,,fictional_character,wikidata_fictional_characters_en,Q4924034,en_romanized,true,,0.92
Axl,axl,fictional video game character,fictional_character,wikidata_fictional_characters_en,Q4924054,en_romanized,true,,0.92
Makoto Mizoguchi,makoto mizoguchi,fictional character from Fighter's History,fictional_character,wikidata_fictional_characters_en,Q4924533,en_romanized,true,,0.92
Kim Jae Hoon,kim jae hoon,fictional character from Fatal Fury and The King of Fighters,fictional_character,wikidata_fictional_characters_en,Q4924789,en_romanized,true,,0.92
ISIS-chan,isis-chan,fictional manga character which was created in 2015 after a series of incidents in which Japanese nationals were kidnapped and beheaded by ISIL.,fictional_character,wikidata_fictional_characters_en,Q21074710,en_romanized,true,,0.92
Commons-tan,commons-tan,moe anthropomorphism of Wikimedia Commons,fictional_character,wikidata_fictional_characters_en,Q21157657,en_romanized,true,,0.92
Nihilanth,nihilanth,Half-Life character,fictional_character,wikidata_fictional_characters_en,Q21467911,en_romanized,true,,0.92
Grand Councilwoman,grand councilwoman,fictional extraterrestrial character from Disney's Lilo & Stitch franchise,fictional_character,wikidata_fictional_characters_en,Q27913309,en_romanized,true,,0.92
Captain Gantu,captain gantu,fictional extraterrestrial character from Disney's Lilo & Stitch franchise,fictional_character,wikidata_fictional_characters_en,Q27915365,en_romanized,true,,0.92
Captain Amelia,captain amelia,fictional character from Disney's Treasure Planet,fictional_character,wikidata_fictional_characters_en,Q27925079,en_romanized,true,,0.92
Onus,onus,character from Disney's Treasure Planet,fictional_character,wikidata_fictional_characters_en,Q27926963,en_romanized,true,,0.92
Morph,morph,character from Disney's Treasure Planet,fictional_character,wikidata_fictional_characters_en,Q27927379,en_romanized,true,,0.92
Bird Brain Mary,bird brain mary,character from Disney's Treasure Planet,fictional_character,wikidata_fictional_characters_en,Q27928278,en_romanized,true,,0.92
Turnbuckle,turnbuckle,character from Disney's Treasure Planet,fictional_character,wikidata_fictional_characters_en,Q27928447,en_romanized,true,,0.92
Percival Tachyon,percival tachyon,antagonist of Ratchet & Clank Future: Tools of Destruction.,fictional_character,wikidata_fictional_characters_en,Q51249951,en_romanized,true,,0.92
Lord Vorselon,lord vorselon,secondary antagonist of the 2009 video game Ratchet & Clank Future: A Crack in Time.,fictional_character,wikidata_fictional_characters_en,Q51334619,en_romanized,true,,0.92
Dr. Hämsterviel,dr. hämsterviel,fictional extraterrestrial character from Disney's Lilo & Stitch franchise,fictional_character,wikidata_fictional_characters_en,Q55234544,en_romanized,true,,0.92
Sling,sling,fictional Teenage Mutant Ninja Turtles character,fictional_character,wikidata_fictional_characters_en,Q76812887,en_romanized,true,,0.92
Scul,scul,fictional Teenage Mutant Ninja Turtles and Mutanimals character,fictional_character,wikidata_fictional_characters_en,Q76868703,en_romanized,true,,0.92
Maligna,maligna,fictional Teenage Mutant Ninja Turtles character,fictional_character,wikidata_fictional_characters_en,Q76868700,en_romanized,true,,0.92
Bean,bean,fictional Teenage Mutant Ninja Turtles and Mutanimals character,fictional_character,wikidata_fictional_characters_en,Q76868704,en_romanized,true,,0.92
Salvage,salvage,fictional Teenage Mutant Ninja Turtles character,fictional_character,wikidata_fictional_characters_en,Q76888077,en_romanized,true,,0.92
Klaatu,klaatu,fictional character from the 1987–1996 Teenage Mutant Ninja Turtles animated television series,fictional_character,wikidata_fictional_characters_en,Q76964822,en_romanized,true,,0.92
Nikto,nikto,fictional character from the 1987–1996 Teenage Mutant Ninja Turtles animated television series,fictional_character,wikidata_fictional_characters_en,Q76964826,en_romanized,true,,0.92
Barada,barada,fictional character from the 1987–1996 Teenage Mutant Ninja Turtles animated television series,fictional_character,wikidata_fictional_characters_en,Q76964824,en_romanized,true,,0.92
Fripp,fripp,fictional character from the 1987–1996 Teenage Mutant Ninja Turtles animated television series,fictional_character,wikidata_fictional_characters_en,Q76970237,en_romanized,true,,0.92
Millimeter,millimeter,fictional character from the 1987–1996 Teenage Mutant Ninja Turtles animated television series,fictional_character,wikidata_fictional_characters_en,Q76970245,en_romanized,true,,0.92
F-Stop,f-stop,fictional character from the 1987–1996 Teenage Mutant Ninja Turtles animated television series,fictional_character,wikidata_fictional_characters_en,Q76970337,en_romanized,true,,0.92
Kerma,kerma,fictional character from the 1987–1996 animated Teenage Mutant Ninja Turtles television series,fictional_character,wikidata_fictional_characters_en,Q76970960,en_romanized,true,,0.92
Kraang Subprime,kraang subprime,fictional character from the 2012–2017 Teenage Mutant Ninja Turtles animated television series,fictional_character,wikidata_fictional_characters_en,Q76987193,en_romanized,true,,0.92
Kraang Prime,kraang prime,fictional character from the 2012–2017 Teenage Mutant Ninja Turtles animated television series,fictional_character,wikidata_fictional_characters_en,Q76987347,en_romanized,true,,0.92
Drakus,drakus,fictional character from the 1987–1996 Teenage Mutant Ninja Turtles animated television series,fictional_character,wikidata_fictional_characters_en,Q77047121,en_romanized,true,,0.92
Erk,erk,fictional character from the 1987–1996 animated Teenage Mutant Ninja Turtles television series,fictional_character,wikidata_fictional_characters_en,Q77048013,en_romanized,true,,0.92
Algernon,algernon,fictional character from the 1987–1996 Teenage Mutant Ninja Turtles animated television series,fictional_character,wikidata_fictional_characters_en,Q77048094,en_romanized,true,,0.92
Chompy Picasso,chompy picasso,fictional character from the 2012–2017 Teenage Mutant Ninja Turtles animated television series,fictional_character,wikidata_fictional_characters_en,Q77261696,en_romanized,true,,0.92
Dob,dob,fictional character from the 1987–1996 Teenage Mutant Ninja Turtles animated television series,fictional_character,wikidata_fictional_characters_en,Q78060708,en_romanized,true,,0.92
Yikum,yikum,fictional character from the 1987–1996 Teenage Mutant Ninja Turtles animated television series,fictional_character,wikidata_fictional_characters_en,Q78060709,en_romanized,true,,0.92
Globfather,globfather,fictional character from the 1987–1996 animated Teenage Mutant Ninja Turtles television series,fictional_character,wikidata_fictional_characters_en,Q78060732,en_romanized,true,,0.92
Hans,hans,fictional extraterrestrial character from the 1987–1996 Teenage Mutant Ninja Turtles animated television series,fictional_character,wikidata_fictional_characters_en,Q78096827,en_romanized,true,,0.92
Fitz,fitz,fictional extraterrestrial character from the 1987–1996 Teenage Mutant Ninja Turtles animated television series,fictional_character,wikidata_fictional_characters_en,Q78096904,en_romanized,true,,0.92
Turtlestein,turtlestein,fictional character from the 1987–1996 animated Teenage Mutant Ninja Turtles television series,fictional_character,wikidata_fictional_characters_en,Q78097615,en_romanized,true,,0.92
Rupert,rupert,fictional character from the 1987–1996 Teenage Mutant Ninja Turtles animated television series,fictional_character,wikidata_fictional_characters_en,Q78098121,en_romanized,true,,0.92
Grybyx,grybyx,fictional extraterrestrial animal from the 1987–1996 Teenage Mutant Ninja Turtles animated television series,fictional_character,wikidata_fictional_characters_en,Q78240923,en_romanized,true,,0.92
Grillox,grillox,fictional extraterrestrial animal from the 1987–1996 Teenage Mutant Ninja Turtles animated television series,fictional_character,wikidata_fictional_characters_en,Q78242914,en_romanized,true,,0.92
Krulik,krulik,fictional character from the 1987–1996 Teenage Mutant Ninja Turtles animated television series,fictional_character,wikidata_fictional_characters_en,Q78243073,en_romanized,true,,0.92
Y'Gythgba,y'gythgba,fictional character from the 2012–2017 Teenage Mutant Ninja Turtles animated television series,fictional_character,wikidata_fictional_characters_en,Q78245055,en_romanized,true,,0.92
Antrax,antrax,fictional character from the 1987–1996 Teenage Mutant Ninja Turtles animated television series,fictional_character,wikidata_fictional_characters_en,Q78489246,en_romanized,true,,0.92
Ogg,ogg,fictional character from the 1987–1996 Teenage Mutant Ninja Turtles animated television series,fictional_character,wikidata_fictional_characters_en,Q78514478,en_romanized,true,,0.92
Skarrg,skarrg,fictional character from the 1987–1996 Teenage Mutant Ninja Turtles animated television series,fictional_character,wikidata_fictional_characters_en,Q78752755,en_romanized,true,,0.92
Dementor,dementor,fictional character from the 1987–1996 Teenage Mutant Ninja Turtles animated television series,fictional_character,wikidata_fictional_characters_en,Q78752757,en_romanized,true,,0.92
Moog,moog,fictional Teenage Mutant Ninja Turtles Adventures character,fictional_character,wikidata_fictional_characters_en,Q78758064,en_romanized,true,,0.92
Gizzla,gizzla,fictional character from the 1987–1996 Teenage Mutant Ninja Turtles animated television series,fictional_character,wikidata_fictional_characters_en,Q79052081,en_romanized,true,,0.92
Bork,bork,fictional character from the 1987–1996 Teenage Mutant Ninja Turtles animated television series,fictional_character,wikidata_fictional_characters_en,Q79123729,en_romanized,true,,0.92
Dwork,dwork,fictional character from the 1987–1996 Teenage Mutant Ninja Turtles animated television series,fictional_character,wikidata_fictional_characters_en,Q79123736,en_romanized,true,,0.92
Medusa,medusa,fictional character from the 1987–1996 animated Teenage Mutant Ninja Turtles television series,fictional_character,wikidata_fictional_characters_en,Q79350434,en_romanized,true,,0.92
Zorax,zorax,fictional character from the 1987–1996 animated Teenage Mutant Ninja Turtles television series,fictional_character,wikidata_fictional_characters_en,Q79352705,en_romanized,true,,0.92
Quarx,quarx,fictional character from the 1987–1996 Teenage Mutant Ninja Turtles animated television series,fictional_character,wikidata_fictional_characters_en,Q79353859,en_romanized,true,,0.92
Drako,drako,fictional character from the 1987–1996 Teenage Mutant Ninja Turtles animated television series,fictional_character,wikidata_fictional_characters_en,Q79353857,en_romanized,true,,0.92
Weesel,weesel,fictional character from the 1987–1996 Teenage Mutant Ninja Turtles animated television series,fictional_character,wikidata_fictional_characters_en,Q79389189,en_romanized,true,,0.92
Quetzalcoatl,quetzalcoatl,deity in Mesoamerican culture and literature,fictional_character,wikidata_fictional_characters_en,Q179818,en_romanized,true,,0.92
Huitzilopochtli,huitzilopochtli,deity in Aztec mythology,fictional_character,wikidata_fictional_characters_en,Q219412,en_romanized,true,,0.92
Tlaloc,tlaloc,"Mexic Deity of water, rain, fertility and storms",fictional_character,wikidata_fictional_characters_en,Q232870,en_romanized,true,,0.92
Tira,tira,fictional character from Soulcalibur,fictional_character,wikidata_fictional_characters_en,Q1606932,en_romanized,true,,0.92
Rayne,rayne,vampire character in BloodRayne,fictional_character,wikidata_fictional_characters_en,Q1612343,en_romanized,true,,0.92
Deadpool,deadpool,fictional character in Marvel Comics,fictional_character,wikidata_fictional_characters_en,Q1631090,en_romanized,true,,0.92
Saisyu Kusanagi,saisyu kusanagi,fictional character from The King of Fighters,fictional_character,wikidata_fictional_characters_en,Q1636873,en_romanized,true,,0.92
Jax,jax,Mortal Kombat character,fictional_character,wikidata_fictional_characters_en,Q1653758,en_romanized,true,,0.92
Sonya Blade,sonya blade,fictional character from Mortal Kombat,fictional_character,wikidata_fictional_characters_en,Q1653903,en_romanized,true,,0.92
Kano,kano,player character from the Mortal Kombat fighting game,fictional_character,wikidata_fictional_characters_en,Q1654156,en_romanized,true,,0.92
Kitana,kitana,fictional character from the Mortal Kombat series,fictional_character,wikidata_fictional_characters_en,Q1654171,en_romanized,true,,0.92
Carnage,carnage,fictional character in Marvel Comics,fictional_character,wikidata_fictional_characters_en,Q1753328,en_romanized,true,,0.92
Niko Bellic,niko bellic,protagonist of the 2008 video game Grand Theft Auto IV,fictional_character,wikidata_fictional_characters_en,Q1774685,en_romanized,true,,0.92
Giovanni,giovanni,antagonist in the Pokémon universe,fictional_character,wikidata_fictional_characters_en,Q1790404,en_romanized,true,,0.92
Cloud Strife,cloud strife,protagonist of Final Fantasy VII,fictional_character,wikidata_fictional_characters_en,Q1798592,en_romanized,true,,0.92
Buffy Summers,buffy summers,lead character of Buffy the Vampire Slayer,fictional_character,wikidata_fictional_characters_en,Q1799459,en_romanized,true,,0.92
Buratino,buratino,"fictional character from the story “The Golden Key, or the Adventures of Buratino” by Aleksey Nikolayevich Tolstoy",fictional_character,wikidata_fictional_characters_en,Q1810078,en_romanized,true,,0.92
Aki Ross,aki ross,fictional character from Final Fantasy,fictional_character,wikidata_fictional_characters_en,Q1824049,en_romanized,true,,0.92
Marshall Law,marshall law,fictional character from Tekken,fictional_character,wikidata_fictional_characters_en,Q1825604,en_romanized,true,,0.92
Goro,goro,fictional character from Mortal Kombat,fictional_character,wikidata_fictional_characters_en,Q1825726,en_romanized,true,,0.92
Sophitia Alexandra,sophitia alexandra,fictional character,fictional_character,wikidata_fictional_characters_en,Q2010349,en_romanized,true,,0.92
Necrid,necrid,fictional character from Soulcalibur II,fictional_character,wikidata_fictional_characters_en,Q2012825,en_romanized,true,,0.92
Bill Tanner,bill tanner,fictional character in the James Bond film and novel series,fictional_character,wikidata_fictional_characters_en,Q2024961,en_romanized,true,,0.92
Desmond Miles,desmond miles,Assassin's Creed character,fictional_character,wikidata_fictional_characters_en,Q2035249,en_romanized,true,,0.92
Lee Chaolan,lee chaolan,fictional character from Tekken,fictional_character,wikidata_fictional_characters_en,Q2035958,en_romanized,true,,0.92
Ibuki,ibuki,fictional character from Street Fighter,fictional_character,wikidata_fictional_characters_en,Q2048657,en_romanized,true,,0.92
Dino-Fly,dino-fly,,fictional_character,wikidata_fictional_characters_en,Q2053524,en_romanized,true,,0.92
Pentarou,pentarou,,fictional_character,wikidata_fictional_characters_en,Q2063517,en_romanized,true,,0.92
Captain Price,captain price,fictional character in the Call of Duty video games,fictional_character,wikidata_fictional_characters_en,Q2064983,en_romanized,true,,0.92
Lightning,lightning,fictional character of the Final Fantasy series,fictional_character,wikidata_fictional_characters_en,Q2066495,en_romanized,true,,0.92
Toshidon,toshidon,,fictional_character,wikidata_fictional_characters_en,Q2255821,en_romanized,true,,0.92
A.B.A,a.b.a,fictional character from Guilty Gear,fictional_character,wikidata_fictional_characters_en,Q4386260,en_romanized,true,,0.92
Millia Rage,millia rage,fictional character from Guilty Gear,fictional_character,wikidata_fictional_characters_en,Q4386264,en_romanized,true,,0.92
Jam Kuradoberi,jam kuradoberi,fictional character from Guilty Gear,fictional_character,wikidata_fictional_characters_en,Q4386271,en_romanized,true,,0.92
Maxima,maxima,fictional character from The King of Fighters,fictional_character,wikidata_fictional_characters_en,Q4386306,en_romanized,true,,0.92
Sodom,sodom,Final Fight and Street Fighter character,fictional_character,wikidata_fictional_characters_en,Q4386776,en_romanized,true,,0.92
Hanzo Hattori,hanzo hattori,fictional character from Samurai Shodown,fictional_character,wikidata_fictional_characters_en,Q4386858,en_romanized,true,,0.92
Jin Chonrei,jin chonrei,fictional character from Fatal Fury,fictional_character,wikidata_fictional_characters_en,Q4386871,en_romanized,true,,0.92
Whip,whip,fictional character from The King of Fighters,fictional_character,wikidata_fictional_characters_en,Q4387524,en_romanized,true,,0.92
Ralf Jones,ralf jones,"fictional character from Ikari Warriors, Metal Slug, and The King of Fighters",fictional_character,wikidata_fictional_characters_en,Q4387528,en_romanized,true,,0.92
Oswald,oswald,fictional character from The King of Fighters,fictional_character,wikidata_fictional_characters_en,Q4387575,en_romanized,true,,0.92
Shen Woo,shen woo,fictional character from The King of Fighters,fictional_character,wikidata_fictional_characters_en,Q4387585,en_romanized,true,,0.92
Twelve,twelve,fictional character from Street Fighter,fictional_character,wikidata_fictional_characters_en,Q4387629,en_romanized,true,,0.92
Duo Lon,duo lon,fictional character from The King of Fighters,fictional_character,wikidata_fictional_characters_en,Q4387874,en_romanized,true,,0.92
Gen,gen,video game character from the Street Fighter series,fictional_character,wikidata_fictional_characters_en,Q4387885,en_romanized,true,,0.92
Alex,alex,fictional character from Street Fighter,fictional_character,wikidata_fictional_characters_en,Q4388160,en_romanized,true,,0.92
Paantu,paantu,Japanese annual festival,fictional_character,wikidata_fictional_characters_en,Q7121452,en_romanized,true,,0.92
Oshira-sama,oshira-sama,,fictional_character,wikidata_fictional_characters_en,Q11071206,en_romanized,true,,0.92
Boze,boze,annual event,fictional_character,wikidata_fictional_characters_en,Q11338631,en_romanized,true,,0.92
Acratus,acratus,daemon associated with Dionysus or Apollo in Athens,fictional_character,wikidata_fictional_characters_en,Q12647288,en_romanized,true,,0.92
Canyon,canyon,character from Adventure Time,fictional_character,wikidata_fictional_characters_en,Q109006892,en_romanized,true,,0.92
Billy,billy,character from Adventure Time,fictional_character,wikidata_fictional_characters_en,Q109007162,en_romanized,true,,0.92
Qual,qual,fictional character from Frieren,fictional_character,wikidata_fictional_characters_en,Q122781798,en_romanized,true,,0.92
Luci,luci,Animated demon character,fictional_character,wikidata_fictional_characters_en,Q122924708,en_romanized,true,,0.92
Amaki Pururu,amaki pururu,Japanese Virtual YouTuber,fictional_character,wikidata_fictional_characters_en,Q122986966,en_romanized,true,,0.92
Aura,aura,fictional character from Frieren,fictional_character,wikidata_fictional_characters_en,Q123029593,en_romanized,true,,0.92
Lügner,lügner,fictional character from Frieren,fictional_character,wikidata_fictional_characters_en,Q123029611,en_romanized,true,,0.92
Linie,linie,fictional character from Frieren,fictional_character,wikidata_fictional_characters_en,Q123029617,en_romanized,true,,0.92
Draht,draht,fictional character from Frieren,fictional_character,wikidata_fictional_characters_en,Q123029627,en_romanized,true,,0.92
Gangr,gangr,fictional character from The Faraway Paladin,fictional_character,wikidata_fictional_characters_en,Q123476345,en_romanized,true,,0.92
Cernunnos,cernunnos,fictional character from The Faraway Paladin,fictional_character,wikidata_fictional_characters_en,Q123476370,en_romanized,true,,0.92
Alastor,alastor,character from Hazbin Hotel,fictional_character,wikidata_fictional_characters_en,Q124466810,en_romanized,true,,0.92
Sugar Glider,sugar glider,Japanese Virtual YouTuber,fictional_character,wikidata_fictional_characters_en,Q125150046,en_romanized,true,,0.92
Belial,belial,fictional character in Marvel Comics,fictional_character,wikidata_fictional_characters_en,Q125391305,en_romanized,true,,0.92
Fek'lhr,fek'lhr,,fictional_character,wikidata_fictional_characters_en,Q125511003,en_romanized,true,,0.92
Phantasma,phantasma,fictional character from the Taimanin series,fictional_character,wikidata_fictional_characters_en,Q126616155,en_romanized,true,,0.92
Maxwell,maxwell,fictional character from KonoSuba,fictional_character,wikidata_fictional_characters_en,Q126734241,en_romanized,true,,0.92
Dagura,dagura,fictional character from That Time I Got Reincarnated as a Slime,fictional_character,wikidata_fictional_characters_en,Q127608132,en_romanized,true,,0.92
Ryura,ryura,fictional character from That Time I Got Reincarnated as a Slime,fictional_character,wikidata_fictional_characters_en,Q127608140,en_romanized,true,,0.92
Debura,debura,fictional character from That Time I Got Reincarnated as a Slime,fictional_character,wikidata_fictional_characters_en,Q127608141,en_romanized,true,,0.92
Carrera,carrera,fictional character from That Time I Got Reincarnated as a Slime,fictional_character,wikidata_fictional_characters_en,Q127608211,en_romanized,true,,0.92
Testarossa,testarossa,fictional character from That Time I Got Reincarnated as a Slime,fictional_character,wikidata_fictional_characters_en,Q127608209,en_romanized,true,,0.92
Ultima,ultima,fictional character from That Time I Got Reincarnated as a Slime,fictional_character,wikidata_fictional_characters_en,Q127608212,en_romanized,true,,0.92
Demiurge,demiurge,Overlord character,fictional_character,wikidata_fictional_characters_en,Q127684823,en_romanized,true,,0.92
Ulbert Alain Odle,ulbert alain odle,Overlord character,fictional_character,wikidata_fictional_characters_en,Q127857914,en_romanized,true,,0.92
Bitterhorn,bitterhorn,fictional character in Marvel Comics,fictional_character,wikidata_fictional_characters_en,Q128707021,en_romanized,true,,0.92
Krahllak,krahllak,fictional character in Marvel Comics,fictional_character,wikidata_fictional_characters_en,Q128791222,en_romanized,true,,0.92
Red,red,WarioWare character,fictional_character,wikidata_fictional_characters_en,Q130374228,en_romanized,true,,0.92
Larcade Dragneel,larcade dragneel,fictional character from Fairy Tail,fictional_character,wikidata_fictional_characters_en,Q130471866,en_romanized,true,,0.92
Demon Shredder,demon shredder,fictional character from the 2003–2009 Teenage Mutant Ninja Turtles animated television series,fictional_character,wikidata_fictional_characters_en,Q132863363,en_romanized,true,,0.92
Chromeina,chromeina,fictional character,fictional_character,wikidata_fictional_characters_en,Q133844997,en_romanized,true,,0.92
Isis Remnant,isis remnant,fictional character,fictional_character,wikidata_fictional_characters_en,Q133846043,en_romanized,true,,0.92
Alice,alice,"fictional character in I Got Caught Up in a Hero Summons, but the Other World Was at Peace!",fictional_character,wikidata_fictional_characters_en,Q133846064,en_romanized,true,,0.92
Zoran,zoran,fictional character from the 2012–2017 Teenage Mutant Ninja Turtles animated television series,fictional_character,wikidata_fictional_characters_en,Q124883131,en_romanized,true,,0.92
Megido Argetes Borgnes,megido argetes borgnes,fictional character,fictional_character,wikidata_fictional_characters_en,Q133846101,en_romanized,true,,0.92
Ragnarok Sinmara,ragnarok sinmara,fictional character from the Taimanin series,fictional_character,wikidata_fictional_characters_en,Q134471685,en_romanized,true,,0.92
Jaldabaoth,jaldabaoth,Overlord character,fictional_character,wikidata_fictional_characters_en,Q134609024,en_romanized,true,,0.92
Azmodan,azmodan,Diablo character,fictional_character,wikidata_fictional_characters_en,Q135320394,en_romanized,true,,0.92
Mephisto,mephisto,Diablo character,fictional_character,wikidata_fictional_characters_en,Q135320460,en_romanized,true,,0.92
The Butcher,the butcher,Diablo character,fictional_character,wikidata_fictional_characters_en,Q135320511,en_romanized,true,,0.92
Laura Stuart,laura stuart,fictional character from A Certain Magical Index,fictional_character,wikidata_fictional_characters_en,Q135616506,en_romanized,true,,0.92
Clevatess,clevatess,fictional character from Clevatess,fictional_character,wikidata_fictional_characters_en,Q135913586,en_romanized,true,,0.92
Qliphah Puzzle 545,qliphah puzzle 545,fictional character from A Certain Magical Index,fictional_character,wikidata_fictional_characters_en,Q136104939,en_romanized,true,,0.92
Piscalat,piscalat,character in The Idaten Deities Know Only Peace,fictional_character,wikidata_fictional_characters_en,Q136526376,en_romanized,true,,0.92
Takeshita,takeshita,character in The Idaten Deities Know Only Peace,fictional_character,wikidata_fictional_characters_en,Q136537841,en_romanized,true,,0.92
Cory,cory,character in The Idaten Deities Know Only Peace,fictional_character,wikidata_fictional_characters_en,Q136537844,en_romanized,true,,0.92
Miku,miku,character in The Idaten Deities Know Only Peace,fictional_character,wikidata_fictional_characters_en,Q136537845,en_romanized,true,,0.92
Jinu,jinu,fictional character from KPop Demon Hunters,fictional_character,wikidata_fictional_characters_en,Q137124063,en_romanized,true,,0.92
Vox,vox,character from Hazbin Hotel,fictional_character,wikidata_fictional_characters_en,Q137360162,en_romanized,true,,0.92
Razgriz,razgriz,fictional mythical being in Ace Combat 5: The Unsung War,fictional_character,wikidata_fictional_characters_en,Q137660640,en_romanized,true,,0.92
Asajj Ventress,asajj ventress,fictional character in the Star Wars universe,fictional_character,wikidata_fictional_characters_en,Q14417,en_romanized,true,,0.92
Bastila Shan,bastila shan,fictional character from Star Wars: Knights of the Old Republic,fictional_character,wikidata_fictional_characters_en,Q51721,en_romanized,true,,0.92
Count Dooku,count dooku,fictional character in the Star Wars universe,fictional_character,wikidata_fictional_characters_en,Q51727,en_romanized,true,,0.92
Mace Windu,mace windu,fictional character from Star Wars,fictional_character,wikidata_fictional_characters_en,Q51725,en_romanized,true,,0.92
Yoda,yoda,fictional character in the Star Wars universe,fictional_character,wikidata_fictional_characters_en,Q51730,en_romanized,true,,0.92
Kyle Katarn,kyle katarn,fictional character from Star Wars,fictional_character,wikidata_fictional_characters_en,Q51735,en_romanized,true,,0.92
Brook,brook,fictional character from One Piece,fictional_character,wikidata_fictional_characters_en,Q4376780,en_romanized,true,,0.92
Cirilla Fiona Elen Riannon,cirilla fiona elen riannon,fictional character from the Witcher series,fictional_character,wikidata_fictional_characters_en,Q1994909,en_romanized,true,,0.92
Agent 47,agent 47,fictional assassin from the Hitman franchise,fictional_character,wikidata_fictional_characters_en,Q1996431,en_romanized,true,,0.92
Dr. Eggman,dr. eggman,fictional character from the Sonic franchise,fictional_character,wikidata_fictional_characters_en,Q1996763,en_romanized,true,,0.92
Morgante,morgante,,fictional_character,wikidata_fictional_characters_en,Q3862987,en_romanized,true,,0.92
Ayu Tsukimiya,ayu tsukimiya,fictional character from Kanon,fictional_character,wikidata_fictional_characters_en,Q4073739,en_romanized,true,,0.92
Epona,epona,fictional horse,fictional_character,wikidata_fictional_characters_en,Q4120628,en_romanized,true,,0.92
